folders_reporting_id,id,parent_folder_id,name,path,is_root,tags,folder_ids,theme,metadata,address,code,locality,country,region,lat,long,created_at,updated_at,csv_errors,AccountPartyId,AccountStatus,ClientCompanyCode,FolderType,VendorAccountId,VendorId,kit_no,program_code,user_defined_field_1,user_defined_field_2,user_defined_field_3,user_defined_field_4,user_defined_field_5,notification_schema_list,emailURL,ClientCompanyPath,ClientCompanyURL,CompanyName,FAQPage,ParticipantionAgreementUrl,PhoneNumber,ProgramPath,SignupKeyDescription,SupportPage,companyLogo,wronglocation,deviceLocations,primaryColor,primaryTextColor,secondaryColor,secondaryTextColor,showLogo,supportNumber,test,account_number,create_membership,deactive_monnit,attributes_node_status,time_zone_abbreviation,gmt_offset
161,19385,13143,Chancery,HSBRD/POC/Diocese of Trenton/Chancery/,False,,"4899,19376,13143,19385",{},"{""vendor_account_id"":""14968"",""vendor_id"":""2""}",701 Lawrence Road,08648,Lawrenceville,USA,NJ,,-74.741859,2018-04-09 15:52:29,2018-04-09 15:52:29,,,,,,14968,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,EDT,-4.0
162,19386,19379,Dental location #5,HSBRD/POC/Allstate Dental/Dental location #5/,False,,"4899,19376,19379,19386",{},"{""vendor_account_id"":""14993"",""vendor_id"":""2""}",One State Street,06102,Hartford,USA,CT,,-72.66967,2018-04-09 15:52:30,2018-04-09 15:52:30,,,,,,14993,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,EDT,-4.0
163,19387,13143,St. Clement Parish,HSBRD/POC/Diocese of Trenton/St. Clement Parish/,False,,"4899,19376,13143,19387",{},"{""vendor_account_id"":""15168"",""vendor_id"":""2""}",172 Freneau Avenue,07747,Matawan,USA,NJ,,-74.236702,2018-04-09 15:52:32,2018-04-09 15:52:32,,,,,,15168,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,EDT,-4.0
164,19388,19387,St. Clement Church,HSBRD/POC/Diocese of Trenton/St. Clement Parish/St. Clement Church/,False,,"4899,19376,13143,19387,19388",{},"{""vendor_account_id"":""14998"",""vendor_id"":""2""}",172 Freneau Avenue,07747,Matawan,USA,NJ,,-74.236702,2018-04-09 15:52:51,2018-04-09 15:52:51,,,,,,14998,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,EDT,-4.0
165,19389,19387,St. Clement School and Gym,HSBRD/POC/Diocese of Trenton/St. Clement Parish/St. Clement School and Gym/,False,,"4899,19376,13143,19387,19389",{},"{""vendor_account_id"":""15169"",""vendor_id"":""2""}",172 Freneau Avenue,07747,Matawan,USA,NJ,,-74.236702,2018-04-09 15:53:30,2018-04-09 15:53:30,,,,,,15169,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,EDT,-4.0
166,19390,19387,St. Clement Reception Hall,HSBRD/POC/Diocese of Trenton/St. Clement Parish/St. Clement Reception Hall/,False,,"4899,19376,13143,19387,19390",{},"{""vendor_account_id"":""15173"",""vendor_id"":""2""}",172 Freneau Avenue,07747,Matawan,USA,NJ,,-74.236702,2018-04-09 15:53:36,2018-04-09 15:53:36,,,,,,15173,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,EDT,-4.0
167,19507,20712,One State Street - Meshify HW Test,HSBRD/Testing/Meshify Validation/One State Street - Meshify HW Test/,False,,"4899,39320,20712,19507",{},{},1 State Street,06102,Hartford,,CT,0.0,0.0,2018-04-17 15:30:22,2018-12-28 18:50:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,EDT,-4.0
168,19511,20712,HSB IoT Sensors Lab - Meshify HW Test,HSBRD/Testing/Meshify Validation/HSB IoT Sensors Lab - Meshify HW Test/,False,,"4899,39320,20712,19511",{},{},1 State Street,06102,Hartford,,CT,0.0,0.0,2018-04-17 18:23:49,2018-12-28 18:57:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,EDT,-4.0
169,19592,5228,First Congregational Church of Willimantic,HSBRD/Research and Development/Churches/First Congregational Church of Willimantic/,False,,"4899,5031,5228,19592",{},"{""account_number"":""First Congregational Church of Willimantic 06226""}",199 Valley Street,06226,Willimantic,United States,CT,41.714448,-72.214773,2018-04-24 16:27:25,2018-11-19 13:46:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,First Congregational Church of Willimantic 06226,,,Active,EDT,-4.0
170,19593,5224,Canton Valley Dental,HSBRD/Research and Development/Dentists/Canton Valley Dental/,False,,"4899,5031,5224,19593",{},{},191 Albany Turnpike,06019,Canton,United States,CT,41.825397,-72.89521,2018-04-24 16:29:53,2018-04-24 16:29:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,EDT,-4.0
171,20394,20712,Academy of Aerospace and Engineering - Meshify HW Test,HSBRD/Testing/Meshify Validation/Academy of Aerospace and Engineering - Meshify HW Test/,False,,"4899,39320,20712,20394",{},{},1101 Kennedy Rd,06095,Windsor,,CT,0.0,0.0,2018-05-11 16:57:52,2018-12-28 18:57:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,EDT,-4.0
172,20395,20712,Academy of Science and Innovation - Meshify HW Test,HSBRD/Testing/Meshify Validation/Academy of Science and Innovation - Meshify HW Test/,False,,"4899,39320,20712,20395",{},{},600 Slater Rd.,06053,New Britain,,CT,0.0,0.0,2018-05-11 16:58:36,2018-12-28 18:58:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,EDT,-4.0
173,20396,20712,Difiore Ravioli Shop - Meshify HW Test,HSBRD/Testing/Meshify Validation/Difiore Ravioli Shop - Meshify HW Test/,False,,"4899,39320,20712,20396",{},{},397 Cromwell Ave,06067,Rocky Hill,,CT,0.0,0.0,2018-05-11 16:58:53,2018-12-28 18:58:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,EDT,-4.0
174,20397,20712,Glen Lochen - Meshify HW Test,HSBRD/Testing/Meshify Validation/Glen Lochen - Meshify HW Test/,False,,"4899,39320,20712,20397",{},{},39 New London Turnpike,06033,Glastonbury,,CT,0.0,0.0,2018-05-11 16:59:12,2018-12-28 18:58:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,EDT,-4.0
175,20399,20712,Rockville Church - Meshify HW Test,HSBRD/Testing/Meshify Validation/Rockville Church - Meshify HW Test/,False,,"4899,39320,20712,20399",{},{},142 Grove St,06066,Vernon,,CT,0.0,0.0,2018-05-11 16:59:41,2018-12-28 18:59:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,EDT,-4.0
176,20400,20712,The Regency - Meshify HW Test,HSBRD/Testing/Meshify Validation/The Regency - Meshify HW Test/,False,,"4899,39320,20712,20400",{},{},55 Spring St. #100,06051,New Britain,,CT,0.0,0.0,2018-05-11 16:59:53,2018-12-28 18:59:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,EDT,-4.0
177,20401,20712,Twin Oaks - Meshify HW Test,HSBRD/Testing/Meshify Validation/Twin Oaks - Meshify HW Test/,False,,"4899,39320,20712,20401",{},{},106 Oakwood Ave,06119,West Hartford,,CT,0.0,0.0,2018-05-11 17:00:14,2018-12-28 19:00:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,EDT,-4.0
178,20712,39320,Meshify Validation,HSBRD/Testing/Meshify Validation/,False,,"4899,39320,20712",{},{},,,,,,0.0,0.0,2018-05-24 15:38:43,2018-12-28 18:55:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,EDT,-4.0
179,20732,19376,DoT - Meshify HW Test,HSBRD/POC/DoT - Meshify HW Test/,False,,"4899,19376,20732",{},{},,,,,,,,2018-05-29 19:19:56,2018-05-29 20:02:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,EDT,-4.0
180,20763,20712,Mikes House - Meshify HW Test,HSBRD/Testing/Meshify Validation/Mikes House - Meshify HW Test/,False,,"4899,39320,20712,20763",{},{},,,,,,0.0,0.0,2018-06-04 17:55:24,2018-12-28 19:00:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,EDT,-4.0
181,20833,20712,The Regency - Meshify HW Test v2,HSBRD/Testing/Meshify Validation/The Regency - Meshify HW Test v2/,False,,"4899,39320,20712,20833",{},{},55 Spring St. #100,06051,New Britain,,CT,0.0,0.0,2018-06-18 15:05:25,2018-12-28 18:59:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,EDT,-4.0
182,20907,34074,IoT Warehouse,HSBRD/Research and Development/Innovation Centers/IoT Warehouse/,False,,"4899,5031,34074,20907",{},{},225 Pitkin Street,06108,East Hartford,United States,CT,41.76367450000001,-72.65424610000002,2018-06-22 13:25:45,2018-10-19 13:57:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,EDT,-4.0
183,21839,5138,Mashup at HSB,HSBRD/Local Pilots/Office Buildings/Mashup at HSB/,False,,"4899,5031,5138,21839",{},"{""account_number"":""Company M"",""vendor_account_id"":""48898"",""vendor_id"":""2""}",1 State Street,06102,Hartford,United States,Connecticut,0.0,0.0,2018-07-12 18:17:45,2019-01-16 17:56:50,,,,,,48898,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company M,,,Active,EDT,-4.0
184,22316,34312,Battery Alert QA,HSBRD/R&D QA/Battery Alert QA/,False,,"4899,34312,22316",{},{},1 State Street,06103,Hartford,USA,Connecticut,41.7666,-72.6692,2018-07-24 13:34:40,2018-11-19 12:47:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,EDT,-4.0
185,29408,5031,Breweries,HSBRD/Research and Development/Breweries/,False,,"4899,5031,29408","{""ClientCompanyURL"":""https://www.munichre.com/en/homepage/index.htpl"",""CompanyName"":""Breweries"",""companyLogo"":""img/ylh_purple.jpg"",""primaryColor"":""#7030A0"",""secondaryColor"":""#ffffff"",""secondaryTextColor"":""#7030A0""}",{},,,,,,0.0,0.0,2018-08-10 13:42:59,2018-10-11 19:31:12,,,,,,,,,,,,,,,,,,https://www.munichre.com/en/homepage/index.htpl,,,,,,,,img/ylh_purple.jpg,,,#7030A0,,#ffffff,#7030A0,,,,,,,Active,EDT,-4.0
186,29409,29408,Thomas Hooker Brewing Company,HSBRD/Research and Development/Breweries/Thomas Hooker Brewing Company/,False,,"4899,5031,29408,29409",{},{},16 Tobey Rd,06002,Bloomfield,United States,CT,41.809261,-72.710069,2018-08-10 13:44:09,2018-09-24 19:28:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,EDT,-4.0
187,30373,5223,Harvest Village,HSBRD/Research and Development/Apartments/Harvest Village/,False,,"4899,5031,5223,30373","{""client_company_code"":""0000"",""program_code"":""1199001""}",{},1 Harvest Court,06111,Newington,United States,CT,41.66565,-72.71596,2018-09-07 18:40:12,2018-10-10 19:09:45,,,,,,,,,,,,,,,,,,,Apartments,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,EDT,-4.0
188,30374,30373,Harvest Village | 12 Harvest Court,HSBRD/Research and Development/Apartments/Harvest Village/Harvest Village | 12 Harvest Court/,False,,"4899,5031,5223,30373,30374","{""client_company_code"":""0000"",""program_code"":""1199001""}",{},12 Harvest Court,06111,Newington,United States,CT,41.66565,-72.71596,2018-09-07 18:57:14,2018-10-10 20:31:15,,,,,,,,,,,,,,,,,,,Apartments,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,EDT,-4.0
189,30375,30373,Harvest Village | 5 Harvest Court,HSBRD/Research and Development/Apartments/Harvest Village/Harvest Village | 5 Harvest Court/,False,,"4899,5031,5223,30373,30375",{},{},5 Harvest Court,06111,Newington,United States,CT,41.66565,-72.71596,2018-09-07 18:57:44,2018-09-19 17:03:12,,,,,,,,,,,,,,,,,,,Apartments,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,EDT,-4.0
190,30376,30373,Harvest Village | 40 Harvest Court,HSBRD/Research and Development/Apartments/Harvest Village/Harvest Village | 40 Harvest Court/,False,,"4899,5031,5223,30373,30376",{},{},40 Harvest Court,06111,Newington,United States,CT,41.66565,-72.71596,2018-09-07 18:58:15,2018-09-19 17:04:32,,,,,,,,,,,,,,,,,,,Apartments,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,EDT,-4.0
191,30577,4899,Test QA,HSBRD/Test QA/,False,,"4899,30577",{},{},,,,,,,,2018-09-10 14:50:38,2018-09-10 14:59:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,,
192,32608,5223,Heirloom Flats,HSBRD/Research and Development/Apartments/Heirloom Flats/,False,,"4899,5031,5223,32608",{},{},700 Bloomfield Ave,06002,Bloomfield,United States,CT,41.828918,-72.737408,2018-09-12 18:49:32,2018-09-12 18:49:32,,,,,,,,,,,,,,,,,,,Apartments,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,EDT,-4.0
193,32609,32608,Heirloom Flats 2,HSBRD/Research and Development/Apartments/Heirloom Flats/Heirloom Flats 2/,False,,"4899,5031,5223,32608,32609",{},{},,,,,,41.828918,-72.737408,2018-09-12 18:50:24,2018-09-12 20:12:20,,,,,,,,,,,,,,,,,,,Apartments,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,EDT,-4.0
194,33165,5215,Austin,HSBRD/Sandbox/Austin/,False,,"4899,5215,33165",{},{},,,,,,,,2018-09-14 15:45:28,2018-09-14 15:45:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,,
195,33220,5031,Fire Departments,HSBRD/Research and Development/Fire Departments/,False,,"4899,5031,33220",{},{},,,,,,,,2018-09-19 19:37:02,2018-09-19 19:37:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,,
196,33221,33220,Simsbury Volunteer Fire Company,HSBRD/Research and Development/Fire Departments/Simsbury Volunteer Fire Company/,False,,"4899,5031,33220,33221",{},{},871 Hopmeadow Street,06070,Simsbury,United States,CT,41.878162,-72.801319,2018-09-19 19:41:54,2018-09-19 19:44:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,EDT,-4.0
197,33455,4899,BMS,HSBRD/BMS/,False,,"4899,33455",{},"{""account_number"":""BMS""}",One State Street,06103,Hartford,USA,Connecticut,41.7659448,-72.6690713,2018-10-03 18:00:13,2018-10-03 18:00:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMS,,,No Attribute Node Account Status,EDT,-4.0
198,33484,30373,Harvest Village | 1 Harvest Court,HSBRD/Research and Development/Apartments/Harvest Village/Harvest Village | 1 Harvest Court/,False,,"4899,5031,5223,30373,33484",{},{},1 Harvest Court,06111,Newington,United States,CT,41.66565,-72.71596,2018-10-04 14:51:09,2018-10-04 14:51:09,,,,,,,,,,,,,,,,,,,Apartments,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,EDT,-4.0
199,34074,5031,Innovation Centers,HSBRD/Research and Development/Innovation Centers/,False,,"4899,5031,34074",{},{},,,,,,,,2018-10-19 13:56:17,2018-10-19 13:56:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,,
200,34229,5224,Rubin Family Dentistry,HSBRD/Local Pilots/Dentists/Rubin Family Dentistry/,False,,"4899,5031,5224,34229",{},{},469 Buckland Road,06074,South Windsor,USA,CT,41.8234573,-72.5553203,2018-10-25 17:33:45,2019-01-15 15:25:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,EDT,-4.0
201,34230,5031,Chemical Manufacturing,HSBRD/Local Pilots/Chemical Manufacturing/,False,,"4899,5031,34230",{},{},,,,,,0.0,0.0,2018-10-25 17:40:02,2019-01-15 19:11:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,,
202,34231,34230,Webco,HSBRD/Research and Development/Industrial Liquid Processing/Webco/,False,,"4899,5031,34230,34231",{},{},420 West Main Street,,Dudley,,Ma,41.7812429,-77.9091025,2018-10-25 17:41:55,2018-10-25 17:41:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,EDT,-4.0
203,34312,4899,R&D QA,HSBRD/R&D QA/,False,,"4899,34312",{},{},,,,,,,,2018-10-29 18:09:02,2018-10-29 18:09:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,,
204,34320,34312,Reach In Refrigerator QA,HSBRD/R&D QA/Reach In Refrigerator QA/,False,,"4899,34312,34320",{},{},,,,,,,,2018-10-29 20:14:53,2018-10-29 20:14:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,,
205,35105,30373,Harvest Village | 8 Harvest Court,HSBRD/Research and Development/Apartments/Harvest Village/Harvest Village | 8 Harvest Court/,False,,"4899,5031,5223,30373,35105",{},{},8 Harvest Court,06111,Newington,United States,CT,41.66565,-72.71596,2018-11-15 14:14:05,2018-11-15 14:14:05,,,,,,,,,,,,,,,,,,,Apartments,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,EST,-5.0
206,35529,4899,Church Mutual Insurance Company,HSBRD/Church Mutual Insurance Company/,False,,"4899,35529",{},"{""account_party_id"":""3"",""client_company_code"":""0277"",""folder_type"":""ClientCompany"",""vendor_account_id"":""244"",""vendor_id"":""2""}",3000 Schuster Ln,54452,Merrill,USA,WI,45.1898186,-89.6585659,2018-11-28 18:27:06,2018-11-28 18:27:23,,3,,0277,ClientCompany,244,2,,,,,,,,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,,,,No Attribute Node Account Status,CST,-6.0
207,35530,35529,House of Worship Program,HSBRD/Church Mutual Insurance Company/House of Worship Program/,False,,"4899,35529,35530","{""ClientCompanyPath"":""cmic"",""ClientCompanyURL"":""http://www.churchmutual.com/"",""CompanyName"":""Church Mutual Insurance Co."",""PhoneNumber"":""(844) 863-4646"",""ProgramPath"":""howp"",""companyLogo"":""img/cmic.jpg"",""defaultSchemas"":[""Battery depleted notifications - Email"",""Battery depleted notifications - SMS"",""Battery nearly depleted notifications - Email"",""Battery nearly depleted notifications - SMS"",""Gateway Power notifications - Email"",""Gateway Power notifications - SMS"",""Low Temp Weather notification - Email"",""Low Temp Weather notification - SMS"",""Level 2 Pipe notifcations - SMS"",""Level 2 Pipe notifications - Email"",""Level 3 Pipe notification - Email"",""Level 3 Pipe notification - SMS"",""Level 2 Room notifications - Email"",""Level 2 Room notifications - SMS"",""Level 3 Room notifications - Email"",""Level 3 Room notifications - SMS"",""Level 4 Water notifications - Email"",""Level 4 Water notifications - SMS""],""deviceLocations"":[""Cold Storage Unit"",""Kitchen"",""Mechanical Room"",""Office"",""Stairwell"",""Classroom"",""Basement"",""Hallway"",""Entrance/Lobby"",""Crawl Space"",""Sanctuary"",""Baptismal"",""Restroom/Bathroom"",""Cold Storage Unit Offline"",""Kitchen - Freezer"",""Kitchen - Fridge"",""Walk-in Freezer"",""Walk-in Refrigerator"",""Freezer""],""emailURL"":""hsbrd-cmichowp.carbon.meshify.com"",""logoUrl"":""/api/files/public/img/cmic.jpg"",""primaryColor"":""#ed1c2e"",""primaryTextColor"":""#ffffff"",""secondaryColor"":""#ffffff"",""secondaryTextColor"":""#ed1c2e"",""showLogo"":""false"",""supportNumber"":""(844) 863-4646"",""wronglocation"":""Re-enter your information or contact Church Mutual Insurance Co. for more assistance.""}","{""FolderType"":""Program"",""account_party_id"":""3651"",""client_company_code"":""277"",""create_membership"":""true"",""deactivate_monnit"":""false"",""emailURL"":""hsbrd-cmichowp.carbon.meshify.com"",""notification_schema_list"":""175,177,169"",""program_code"":""1100001"",""vendor_account_id"":""2145"",""vendor_id"":""2""}",3000 Schuster Ln,54452,Merrill,USA,WI,,,2018-11-28 18:32:14,2018-11-28 18:32:29,,3651,,277,Program,2145,2,,1100001,,,,,,"175,177,169",hsbrd-cmichowp.carbon.meshify.com,cmic,http://www.churchmutual.com/,Church Mutual Insurance Company,,,(844) 863-4646,howp,,,img/cmic.jpg,Re-enter your information or contact Church Mutual Insurance Co. for more assistance.,,#ed1c2e,#ffffff,#ffffff,#ed1c2e,false,(844) 863-4646,,,true,,No Attribute Node Account Status,,
208,35541,35530,AN119112803,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN119112803/,False,,"4899,35529,35530,35541",{},"{""client_account_number"":""2119112803"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""11"",""program_code"":""1100001"",""user_defined_field_1"":"""",""user_defined_field_2"":"""",""user_defined_field_3"":"""",""user_defined_field_4"":"""",""user_defined_field_5"":""""}",19112803 Oak St Apt 2803,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2018-11-28 21:40:11,2018-11-28 21:40:11,,,,0277,Participant,,,11,1100001,,,,,,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2119112803,,,Active,EST,-5.0
209,35542,35530,AN119112804,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN119112804/,False,,"4899,35529,35530,35542",{},"{""client_account_number"":""2119112804"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":"""",""user_defined_field_2"":"""",""user_defined_field_3"":"""",""user_defined_field_4"":"""",""user_defined_field_5"":""""}",19112804 Oak St Apt 2804,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2018-11-28 21:40:44,2018-11-28 21:40:44,,,,0277,Participant,,,13,1100001,,,,,,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2119112804,,,Not Activated,EST,-5.0
210,35543,35530,AN119112805,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN119112805/,False,,"4899,35529,35530,35543",{},"{""client_account_number"":""2119112805"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""11"",""program_code"":""1100001"",""user_defined_field_1"":"""",""user_defined_field_2"":"""",""user_defined_field_3"":"""",""user_defined_field_4"":"""",""user_defined_field_5"":""""}",19112805 Oak St Apt 2805,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2018-11-28 21:58:43,2018-11-28 21:58:43,,,,0277,Participant,,,11,1100001,,,,,,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2119112805,,,Not Activated,EST,-5.0
211,35544,35530,AN119112806,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN119112806/,False,,"4899,35529,35530,35544",{},"{""client_account_number"":""2119112806"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":"""",""user_defined_field_2"":"""",""user_defined_field_3"":"""",""user_defined_field_4"":"""",""user_defined_field_5"":""""}",19112806 Oak St Apt 2806,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2018-11-28 21:59:16,2018-11-28 21:59:16,,,,0277,Participant,,,13,1100001,,,,,,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2119112806,,,Active,EST,-5.0
212,35545,35530,AN119112807,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN119112807/,False,,"4899,35529,35530,35545",{},"{""client_account_number"":""2119112807"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""11"",""program_code"":""1100001"",""user_defined_field_1"":"""",""user_defined_field_2"":"""",""user_defined_field_3"":"""",""user_defined_field_4"":"""",""user_defined_field_5"":""""}",19112807 Oak St Apt 2807,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2018-11-28 21:59:48,2018-11-28 21:59:48,,,,0277,Participant,,,11,1100001,,,,,,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2119112807,,,Not Activated,EST,-5.0
213,35546,35530,AN119112808,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN119112808/,False,,"4899,35529,35530,35546",{},"{""client_account_number"":""2119112808"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":"""",""user_defined_field_2"":"""",""user_defined_field_3"":"""",""user_defined_field_4"":"""",""user_defined_field_5"":""""}",19112808 Oak St Apt 2808,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2018-11-28 22:00:19,2018-11-28 22:00:19,,,,0277,Participant,,,13,1100001,,,,,,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2119112808,,,Not Activated,EST,-5.0
214,35547,35530,AN119112809,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN119112809/,False,,"4899,35529,35530,35547",{},"{""client_account_number"":""2119112809"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""11"",""program_code"":""1100001"",""user_defined_field_1"":"""",""user_defined_field_2"":"""",""user_defined_field_3"":"""",""user_defined_field_4"":"""",""user_defined_field_5"":""""}",19112809 Oak St Apt 2809,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2018-11-28 22:00:53,2018-11-28 22:00:53,,,,0277,Participant,,,11,1100001,,,,,,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2119112809,,,Not Activated,EST,-5.0
215,35548,35530,AN119112810,HSBRD/Church Mutual Insurance Company/House of Worship Program/AN119112810/,False,,"4899,35529,35530,35548",{},"{""client_account_number"":""2119112810"",""client_company_code"":""0277"",""folder_type"":""Participant"",""kit_no"":""13"",""program_code"":""1100001"",""user_defined_field_1"":"""",""user_defined_field_2"":"""",""user_defined_field_3"":"""",""user_defined_field_4"":"""",""user_defined_field_5"":""""}",19112810 Oak St Apt 2810,07304,JERSEY CITY,USA,NJ,40.71783,-74.07291,2018-11-28 22:01:26,2018-11-28 22:01:26,,,,0277,Participant,,,13,1100001,,,,,,,,,,Church Mutual Insurance Company,,,,,,,,,,,,,,,,,2119112810,,,Not Activated,EST,-5.0
